일자,기온(°C),습도(%rh),체감온도(°C)
2006-05-29,21.6,66.2,23.1
2006-05-30,24.3,58.7,25.2
2006-05-31,22.2,63.6,23.5
2006-06-01,21.9,66.4,23.4
2006-06-02,20,66.6,21.5
2006-06-03,22.2,55.4,22.9
2006-06-04,19.7,70.4,21.5
2006-06-05,23.8,63.5,25
2006-06-06,22.2,69.3,23.8
2006-06-07,22.3,62.9,23.5
2006-06-08,18.2,88.3,21.1
2006-06-09,23.4,65.2,24.8
2006-06-10,23.9,70.5,25.7
2006-06-11,23.1,68.1,24.7
2006-06-12,24.7,63.6,26
2006-06-13,25,56.6,25.7
2006-06-14,22,67.9,23.6
2006-06-15,27.3,50.7,27.5
2006-06-16,25.2,55.8,25.8
2006-06-17,26.4,54.7,26.9
2006-06-18,26.7,57.7,27.5
2006-06-19,27.3,51.9,27.6
2006-06-20,26.6,58.8,27.5
2006-06-21,28.6,59.1,29.5
2006-06-22,22,91.8,25.2
2006-06-23,25.1,65.6,26.5
2006-06-24,23.8,59.9,24.8
2006-06-25,19.7,91.2,22.8
2006-06-26,24.6,74.5,26.7
2006-06-27,25.1,70.4,26.9
2006-06-28,26.4,69,28.1
2006-06-29,27,71.3,28.9
2006-06-30,24.5,84.7,27.3
2006-07-01,22.7,93.3,26.1
2006-07-02,26.6,72.1,28.5
2006-07-03,20.9,78.7,23.2
2006-07-04,22.4,93.6,25.7
2006-07-05,22.3,93.6,25.6
2006-07-06,22.3,61.6,23.4
2006-07-07,26.8,68.7,28.4
2006-07-08,22.4,93.1,25.7
2006-07-09,26.7,75.5,28.9
2006-07-10,23.3,92.3,26.6
2006-07-11,25.3,93.2,28.7
2006-07-12,26,88.4,29.1
2006-07-13,28.9,78,31.3
2006-07-14,30.4,70.8,32.3
2006-07-15,27.6,79.1,30.1
2006-07-16,25.6,90.8,28.9
2006-07-17,24.2,89.3,27.3
2006-07-18,23.4,93.3,26.8
2006-07-19,20.3,94.1,23.6
2006-07-20,19.7,93.4,22.9
2006-07-21,21.7,86,24.5
2006-07-22,25.9,76.2,28.1
2006-07-23,24.2,74.8,26.3
2006-07-24,23.8,71.7,25.7
2006-07-25,26.8,54.6,27.3
2006-07-26,22.1,93.3,25.4
2006-07-27,27.6,83,30.4
2006-07-28,29,70.3,30.8
2006-07-29,30.6,65.9,32.1
2006-07-30,31,69.7,32.8
2006-07-31,32.2,60.3,33.2
2006-08-01,30.8,68.3,32.5
2006-08-02,30.3,73.8,32.4
2006-08-03,32.4,65.2,33.8
2006-08-04,30.7,67,32.3
2006-08-05,33.2,65.8,34.7
2006-08-06,33.1,64.6,34.5
2006-08-07,33.8,63.7,35.1
2006-08-08,33.3,63.5,34.6
2006-08-09,33.4,53.9,33.8
2006-08-10,32.1,68.6,33.8
2006-08-11,33.2,62.3,34.4
2006-08-12,33.7,60.8,34.7
2006-08-13,33.4,64.4,34.7
2006-08-14,33.8,66.6,35.4
2006-08-15,33.4,67.9,35.1
2006-08-16,32.6,58.1,33.4
2006-08-17,32.8,48.8,32.7
2006-08-18,27.2,67.8,28.8
2006-08-19,23.4,82.3,26
2006-08-20,29.9,69.8,31.7
2006-08-21,31.4,71.8,33.4
2006-08-22,30.5,70.7,32.4
2006-08-23,29.5,67,31.1
2006-08-24,31.6,67.5,33.2
2006-08-25,30.4,66.6,31.9
2006-08-26,30.9,65.5,32.3
2006-08-27,27,85.1,29.9
2006-08-28,32.1,61.5,33.2
2006-08-29,31.1,66.9,32.6
2006-08-30,25.7,79.7,28.2
2006-08-31,28.6,55.3,29.2
2006-09-01,29.1,50.6,29.2
2006-09-02,28.7,51.4,28.9
2006-09-03,29.1,57.1,29.8
2006-09-04,29.9,60.3,30.9
2006-09-05,24.5,77.2,26.8
2006-09-06,22.2,73.6,24.2
2006-09-07,26.9,49.9,27
2006-09-08,24.6,76.2,26.8
2006-09-09,26.6,65.5,28
2006-09-10,21.9,69.4,23.6
2006-09-11,21.7,57.4,22.5
2006-09-12,23.2,64,24.5
2006-09-13,23.1,66.2,24.6
2006-09-14,25.3,49,25.4
2006-09-15,24.7,61,25.8
2006-09-16,22.5,73.6,24.5
2006-09-17,21.4,70.7,23.2
2006-09-18,21.6,68.1,23.2
2006-09-19,26.2,61,27.2
2006-09-20,26,40.6,25.3
2006-09-21,24.5,60,25.5
2006-09-22,25,49.2,25.1
2006-09-23,25,41.4,24.4
2006-09-24,23.6,46.5,23.5
2006-09-25,24.6,54.6,25.1
2006-09-26,25.7,53.2,26.1
2006-09-27,26.2,54.4,26.7
2006-09-28,25,59.8,26
2006-09-29,26.2,61.4,27.3
2006-09-30,25.7,47,25.6
2006-11-06,9.8,28.1,6.4
2006-11-07,5.1,27.4,0.4
2006-11-08,8.3,13,6.1
2006-11-11,8.7,11.9,6.8
2006-11-12,6,24.8,1.8
2006-11-13,8.9,10.4,7.2
2006-11-14,9.2,31.3,5.4
2006-11-15,7.6,13,5.2
2006-11-16,6.4,12.6,3.8
2006-11-17,5.6,21.6,1.6
2006-11-18,8,11.2,6
2006-11-23,9.3,26.6,5.9
2006-11-24,8.9,26.3,5.4
2006-11-28,8.8,16.2,6.3
2006-11-29,5.9,17.6,2.5
2006-12-01,7.3,13.3,4.8
2006-12-02,1.4,16.6,-3
2006-12-03,-1.3,10.1,-4.9
2006-12-04,-0.4,11.2,-4.1
2006-12-05,1.9,24.5,-3.4
2006-12-06,5.7,10.1,3.5
2006-12-07,10,17.6,7.6
2006-12-08,7.6,19.8,4.4
2006-12-09,6.6,22,2.9
2006-12-10,2.2,32.8,-3.9
2006-12-11,4,24.1,-0.7
2006-12-12,6.6,23.4,2.7
2006-12-13,7,23,3.3
2006-12-14,6.2,12.6,3.6
2006-12-15,4.8,16.6,1.3
2006-12-16,4.8,19.1,0.9
2006-12-17,2.1,28.4,-3.6
2006-12-18,1,24.8,-4.6
2006-12-19,1.6,20.9,-3.3
2006-12-20,7.3,6.8,6.1
2006-12-21,7.5,24.1,3.8
2006-12-22,4.3,27.4,-0.6
2006-12-23,3.3,13.3,-0.1
2006-12-24,5.1,15.5,1.8
2006-12-25,9.1,17.3,6.5
2006-12-26,9,18.7,6.2
2006-12-27,3,22.7,-1.8
2006-12-28,-4.9,14,-10.2
2006-12-29,-6.9,21.2,-14.2
2006-12-30,-2.1,31.3,-9.4
2007-01-01,7.5,18,4.4
2007-01-02,8.1,23.4,4.6
2007-01-03,6.1,15.5,3
2007-01-04,5.8,20.9,2
2007-01-05,6.2,18.7,2.7
2007-01-06,-0.2,28.8,-6.6
2007-01-07,0.1,38.9,-7.2
2007-01-08,1.2,31.7,-5.1
2007-01-09,-0.6,29.9,-7.2
2007-01-10,0.4,15.8,-4.1
2007-01-11,1.9,16.9,-2.4
2007-01-12,1.3,27.7,-4.5
2007-01-13,-2.3,19.1,-8
2007-01-14,-1.6,23.8,-7.8
2007-01-15,2,9.4,-0.8
2007-01-16,4.6,13.7,1.5
2007-01-17,4.1,32,-1.3
2007-01-18,2.2,14.8,-1.7
2007-01-19,0.6,9.4,-2.4
2007-01-20,6,17.6,2.6
2007-01-21,6.6,19.8,3.1
2007-01-22,4.4,20.5,0.2
2007-01-23,5.2,9.7,3
2007-01-24,5.1,21.6,1
2007-01-25,1.7,22.7,-3.5
2007-01-26,3.5,22.7,-1.2
2007-01-27,1.7,12.6,-1.9
2007-01-28,0.2,12.6,-3.7
2007-01-29,0,29.5,-6.4
2007-01-30,0.9,25.9,-4.9
2007-02-01,-1.7,24.5,-8
2007-02-02,-2.8,22.7,-9.2
2007-02-03,-2.5,24.5,-9.1
2007-02-04,4,15.5,0.4
2007-02-05,7.2,19.1,3.9
2007-02-06,8.4,14.4,6
2007-02-07,8.4,8.6,7
2007-02-08,9.1,12.6,7.1
2007-02-09,5.4,9,3.4
2007-02-10,3.6,15.1,0
2007-02-11,1.3,28.8,-4.7
2007-02-12,2,22.3,-3
2007-02-13,8.3,4.7,7.9
2007-02-14,0.6,22,-4.8
2007-02-15,-0.8,23.8,-6.8
2007-02-16,3.2,20.2,-1.2
2007-02-17,6.2,19.8,2.6
2007-02-18,6.9,16.2,3.9
2007-02-19,7.7,7.2,6.5
2007-02-20,7.8,4.7,7.4
2007-02-21,8.4,10.1,6.7
2007-02-22,6.5,6.8,5.2
2007-02-23,6.7,12.2,4.3
2007-02-24,4.4,12.2,1.5
2007-02-25,6.4,22.7,2.5
2007-02-26,5.7,18.4,2.1
2007-02-27,6.8,14,4.1
2007-03-01,4.8,17.6,1.1
2007-03-02,8.7,13.3,6.5
2007-03-05,0.2,24.5,-5.6
2007-03-06,-2.5,22,-8.7
2007-03-07,-2.7,17.6,-8.2
2007-03-08,1.1,22.3,-4.2
2007-03-09,2.2,14.8,-1.7
2007-03-10,4,14.8,0.5
2007-03-11,-2.3,20.9,-8.3
2007-03-12,1,14.4,-3.1
2007-03-13,3.6,9.4,1.1
2007-03-14,5.8,16.6,2.5
2007-03-15,6.6,19.4,3.2
2007-03-16,6.8,16.6,3.7
2007-03-17,4.6,13.3,1.5
2007-03-18,4.3,18,0.4
2007-03-19,4.1,16.9,0.3
2007-03-20,3.4,17.3,-0.6
2007-03-21,6.5,11.9,4.1
2007-03-22,8.8,12.6,6.8
2007-03-25,10,23.8,7
2007-03-26,10,10.1,8.6
2007-03-28,10,11.2,8.4
2007-03-30,8.9,20.9,5.9
2007-04-01,10,19.4,7.4
2007-04-02,6.9,20.2,3.4
2007-04-03,4.1,24.5,-0.6
2007-04-04,5.5,20.5,1.6
2007-04-05,6.3,11.9,3.8
2007-04-06,8.9,7.9,7.7
2007-04-07,9.2,8.6,7.9
2007-04-08,9.9,4.7,9.7
2007-04-09,9.8,9.4,8.5
2007-04-10,10,7.2,9.2
2007-04-14,10,14,8
2007-04-15,10,11.2,8.4
2007-04-16,7.3,26.6,3.3
2007-04-17,5.7,13,2.9
2007-04-18,8.7,15.1,6.3
2007-04-19,9.3,12.2,7.4
2007-04-23,10,12.2,8.3
2007-04-24,9.9,9.4,8.6
2007-05-01,16.7,86.2,19.4
2007-05-02,20.1,56.7,20.9
2007-05-03,21.4,39.7,20.8
2007-05-04,21.5,61.2,22.6
2007-05-05,22.3,47.5,22.3
2007-05-06,16.9,70.7,18.7
2007-05-07,23.9,42,23.4
2007-05-08,26.1,33.6,24.7
2007-05-09,19.5,60.8,20.6
2007-05-10,20.6,48.5,20.8
2007-05-11,21.3,52.3,21.7
2007-05-12,16.9,83.8,19.5
2007-05-13,20.9,36.6,20.1
2007-05-14,22.6,35.4,21.6
2007-05-15,21.7,56.5,22.5
2007-05-16,17.7,86.4,20.5
2007-05-17,23.9,41.9,23.4
2007-05-18,22.4,37.1,21.5
2007-05-19,19.1,62.1,20.3
2007-05-20,19.7,63.7,21
2007-05-21,20.7,57.9,21.6
2007-05-22,23.6,45,23.4
2007-05-23,23.3,61.6,24.4
2007-05-24,23.3,56.1,24
2007-05-25,27.2,45.7,26.9
2007-05-26,26.1,35,24.8
2007-05-27,25,45.2,24.7
2007-05-28,19.7,54.8,20.4
2007-05-29,21.3,65.5,22.7
2007-05-30,22.7,51.6,23.1
2007-05-31,21,58.1,21.9
2007-06-01,18.7,63.4,20
2007-06-02,18.8,69.7,20.5
2007-06-03,24.3,51.2,24.6
2007-06-04,23,64.9,24.4
2007-06-05,26,52.8,26.4
2007-06-06,24.9,58.1,25.7
2007-06-07,26.7,47,26.6
2007-06-08,25.3,52.6,25.7
2007-06-09,20.8,57.9,21.7
2007-06-10,22.9,61.2,24
2007-06-11,23.5,61,24.6
2007-06-12,24.9,57.7,25.7
2007-06-13,23.4,69.3,25.1
2007-06-14,20.3,76.7,22.5
2007-06-15,20.3,69.4,22
2007-06-16,25.5,32,24
2007-06-17,23.1,65.1,24.5
2007-06-18,24.2,62,25.3
2007-06-19,25,63.1,26.2
2007-06-20,26,61.5,27.1
2007-06-21,23.3,84.1,26
2007-06-22,21.8,92.2,25
2007-06-23,22.7,72,24.6
2007-06-24,24.5,82.1,27.1
2007-06-25,23.6,73.8,25.6
2007-06-26,24.8,68.7,26.4
2007-06-27,26.1,70.7,27.9
2007-06-28,24.5,83.6,27.2
2007-06-29,26.4,70.7,28.2
2007-06-30,25.2,65.8,26.6
2007-07-01,20.4,91.9,23.6
2007-07-02,24,78.4,26.4
2007-07-03,25.1,73.3,27.1
2007-07-04,21.4,88.5,24.4
2007-07-05,25.9,70,27.7
2007-07-06,23.4,68.6,25
2007-07-07,26.1,63,27.3
2007-07-08,23.9,67.8,25.5
2007-07-09,21.7,75.3,23.8
2007-07-10,24.6,78.8,27
2007-07-11,23,72.5,24.9
2007-07-12,25.9,69.7,27.6
2007-07-13,22.3,83.2,25
2007-07-14,21.7,78.1,24
2007-07-15,24.5,60.3,25.5
2007-07-16,21.6,80.8,24.1
2007-07-17,24.7,68,26.3
2007-07-18,26,69.9,27.8
2007-07-19,23.4,92.5,26.7
2007-07-20,24.1,92.9,27.5
2007-07-21,21.9,87.8,24.9
2007-07-22,23.8,80.2,26.3
2007-07-23,26.4,71.6,28.3
2007-07-24,27.8,64.9,29.2
2007-07-25,29.6,67.1,31.2
2007-07-26,31.5,62,32.6
2007-07-27,30.9,69.5,32.7
2007-07-28,31.4,57,32.1
2007-07-29,31.1,57.3,31.8
2007-07-30,26.3,67.5,27.9
2007-07-31,28,64.9,29.4
2007-08-01,28.9,72.9,30.9
2007-08-02,29.8,75.1,32
2007-08-03,31.3,59.3,32.2
2007-08-04,30,72.6,32
2007-08-05,28.9,71.2,30.8
2007-08-06,26.8,78,29.2
2007-08-07,26.4,85,29.3
2007-08-08,27.8,74.8,30
2007-08-09,29.5,73.6,31.6
2007-08-10,29.8,68.4,31.5
2007-08-11,30.3,72.2,32.3
2007-08-12,27.6,71.3,29.5
2007-08-13,27.3,80.1,29.9
2007-08-14,27.4,78.2,29.8
2007-08-15,29.8,73.5,31.9
2007-08-16,31.3,63.9,32.6
2007-08-17,31.2,69.7,33
2007-08-18,30.8,69.5,32.6
2007-08-19,30.9,63.1,32.1
2007-08-20,31.6,61.7,32.7
2007-08-21,31.2,63.6,32.5
2007-08-22,30.8,64.8,32.2
2007-08-23,30.5,60.8,31.5
2007-08-24,31.4,59.5,32.3
2007-08-25,31.6,63,32.8
2007-08-26,32,66,33.5
2007-08-27,31.6,61.3,32.7
2007-08-28,28.6,72.2,30.5
2007-08-29,24.6,90.1,27.8
2007-08-30,25.5,70.4,27.3
2007-08-31,25.9,66.9,27.4
2007-09-01,22.7,79.2,25.1
2007-09-02,23.4,78.6,25.7
2007-09-03,27.6,68.8,29.3
2007-09-04,25.7,69.1,27.4
2007-09-05,23.8,72.2,25.7
2007-09-06,24.7,70,26.4
2007-09-07,25.1,66.2,26.5
2007-09-08,26.7,71.3,28.5
2007-09-09,25.1,52.4,25.5
2007-09-10,27.5,55.7,28.1
2007-09-11,27.1,56,27.7
2007-09-12,28,59.5,28.9
2007-09-13,28.7,53.4,29.1
2007-09-14,23.2,85,26
2007-09-15,25,82.4,27.7
2007-09-16,25.2,91.3,28.5
2007-09-17,27.6,60.2,28.6
2007-09-18,24.7,77.3,27
2007-09-19,29.9,66.1,31.4
2007-09-20,28.7,74,30.8
2007-09-21,29.6,68.4,31.3
2007-09-22,28.7,62.3,29.8
2007-09-23,22.7,79.2,25.1
2007-09-24,23.1,76.2,25.3
2007-09-25,26.4,63.6,27.6
2007-09-26,25.7,56.4,26.4
2007-09-27,27.1,58.4,27.9
2007-09-28,25,73.8,27
2007-09-29,22.2,66.5,23.7
2007-09-30,22.9,61,24
2007-10-20,8.6,16.2,6
2007-10-21,8.3,20.9,5.1
2007-11-02,8.6,6.5,7.7
2007-11-03,10,10.1,8.6
2007-11-11,8.7,13.7,6.5
2007-11-12,7.9,25.6,4.2
2007-11-13,9.3,20.5,6.4
2007-11-16,9.3,13,7.3
2007-11-17,4.9,32.4,-0.3
2007-11-18,2,18.7,-2.5
2007-11-19,0.3,23.8,-5.4
2007-11-20,4.4,8.6,2.3
2007-11-21,3.9,12.6,0.8
2007-11-22,4.7,16.6,1.1
2007-11-23,7.8,15.5,5.1
2007-11-24,9.9,16.2,7.6
2007-11-26,9.3,9.7,7.8
2007-11-27,5.8,22.3,1.8
2007-11-28,5.4,25.2,1
2007-11-29,9.7,10.1,8.3
2007-12-01,3.7,28.1,-1.5
2007-12-02,6,28.8,1.5
2007-12-03,4.5,24.8,-0.1
2007-12-04,2.6,30.2,-3.1
2007-12-05,0.5,41.8,-6.9
2007-12-06,1.6,25.6,-3.9
2007-12-07,4.6,13.3,1.5
2007-12-08,4.2,27.4,-0.8
2007-12-09,3.3,22.3,-1.4
2007-12-10,5.7,16.6,2.4
2007-12-11,9.3,6.5,8.5
2007-12-12,6.6,20.5,3
2007-12-13,3.6,16.2,-0.2
2007-12-14,2.5,14.8,-1.3
2007-12-15,3.3,19.8,-1.1
2007-12-16,1.5,13,-2.2
2007-12-17,3.4,17.6,-0.6
2007-12-18,3.7,15.5,0.1
2007-12-19,2.2,14.4,-1.6
2007-12-20,4.6,14,1.4
2007-12-21,6.9,7.9,5.4
2007-12-22,8.8,18.4,6
2007-12-23,6.7,13,4.1
2007-12-24,5.7,19.4,2
2007-12-25,9.6,18,7.1
2007-12-27,9.8,16.2,7.5
2007-12-28,9.3,26.3,5.9
2007-12-29,4,28.8,-1.1
2007-12-30,-0.8,28.1,-7.3
2008-01-01,-2,29.9,-9.1
2008-01-02,-2.5,22,-8.7
2008-01-03,1.3,18.7,-3.4
2008-01-04,2.8,10.4,-0.1
2008-01-05,2.9,22,-1.8
2008-01-06,3,14.4,-0.6
2008-01-07,6.5,22,2.7
2008-01-08,6.4,15.5,3.4
2008-01-09,5.8,20.2,2.1
2008-01-10,8.8,14.8,6.5
2008-01-11,7,29.5,2.7
2008-01-12,5.7,25.9,1.3
2008-01-13,2.1,22.3,-2.9
2008-01-14,2.4,18.4,-2
2008-01-15,2.2,21.6,-2.7
2008-01-16,-2,13,-6.5
2008-01-17,-5.2,23,-12.3
2008-01-18,0.7,19.4,-4.3
2008-01-19,1.8,9.4,-1
2008-01-20,6.3,22.7,2.4
2008-01-21,4.4,25.2,-0.3
2008-01-22,4.7,24.1,0.2
2008-01-23,0.5,15.1,-3.8
2008-01-24,-3.5,20.2,-9.7
2008-01-25,-3.2,27.7,-10.4
2008-01-26,3.1,20.2,-1.4
2008-01-27,3.1,21.2,-1.5
2008-01-28,1.1,24.8,-4.5
2008-01-29,0.8,28.8,-5.3
2008-01-30,0,20.5,-5.3
2008-02-01,-2.4,24.1,-8.9
2008-02-02,4.2,15.1,0.7
2008-02-03,0.4,24.8,-5.4
2008-02-04,0,34.2,-6.9
2008-02-05,-2,17.6,-7.4
2008-02-06,-1,23.4,-7
2008-02-07,-2.2,29.2,-9.3
2008-02-08,-2.4,25.6,-9.1
2008-02-09,-0.5,20.2,-5.9
2008-02-10,-0.4,21.6,-6
2008-02-11,4.5,21.6,0.2
2008-02-12,-3.1,15.5,-8.3
2008-02-13,-5.7,33.1,-14.3
2008-02-14,-1.7,16.2,-6.7
2008-02-15,-0.1,13.3,-4.2
2008-02-16,-2.1,36.4,-9.9
2008-02-17,-1.6,13.7,-6.1
2008-02-18,0.4,17.3,-4.3
2008-02-19,0.2,18,-4.7
2008-02-20,2.5,11.2,-0.6
2008-02-21,5.4,20.2,1.5
2008-02-22,6.2,14.4,3.3
2008-02-23,-0.5,27.7,-6.9
2008-02-24,-0.7,25.6,-6.9
2008-02-25,2.4,15.8,-1.6
2008-02-26,1.2,19.1,-3.6
2008-02-27,-0.2,16.9,-5
2008-02-28,2,23.4,-3.2
2008-03-01,3.4,17.3,-0.6
2008-03-02,6.5,14,3.7
2008-03-03,4.4,13,1.3
2008-03-04,2,24.5,-3.3
2008-03-05,2.1,17.3,-2.2
2008-03-06,4.1,22.7,-0.4
2008-03-07,3,24.1,-2
2008-03-08,4.6,18,0.8
2008-03-09,7.4,18.7,4.2
2008-03-10,5.7,9,3.7
2008-03-11,9.5,21.6,6.6
2008-03-12,9.6,18.4,7
2008-03-13,9.3,15.5,7
2008-03-14,7.4,14.8,4.7
2008-03-15,6.8,12.6,4.3
2008-03-16,9.2,15.8,6.8
2008-03-17,9.1,12.6,7.1
2008-03-18,8.9,14.4,6.6
2008-03-19,6.5,27.4,2.2
2008-03-20,6.3,27.7,1.9
2008-03-21,5.8,18.7,2.2
2008-03-22,8.3,19.4,5.3
2008-03-23,9.1,17.3,6.5
2008-03-24,7.9,28.8,3.9
2008-03-25,7.3,22.7,3.7
2008-03-26,5.4,15.8,2.1
2008-03-27,7,13.7,4.4
2008-03-28,5.3,25.6,0.8
2008-03-29,6.2,14,3.4
2008-03-30,6,21.6,2.1
2008-04-01,7.1,20.5,3.7
2008-04-02,9.4,11.2,7.7
2008-04-03,8.2,13.7,5.9
2008-04-04,9.3,7.6,8.3
2008-04-07,9.5,24.8,6.3
2008-04-11,9.8,12.2,8
2008-04-24,7.2,15.1,4.4
2008-04-25,10,9.4,8.7
2008-04-27,8.5,7.9,7.3
2008-05-01,22.4,57.3,23.2
2008-05-02,23.8,48.8,23.9
2008-05-03,26.1,45,25.8
2008-05-04,21.3,60.6,22.4
2008-05-05,20.7,54.2,21.3
2008-05-06,20.8,47.1,20.9
2008-05-07,24,39.3,23.3
2008-05-08,22.6,52.2,23
2008-05-09,19.1,52.2,19.6
2008-05-10,14.3,60.6,15.5
2008-05-11,17.1,50,17.5
2008-05-12,16.9,58.8,17.9
2008-05-13,18.6,55.4,19.3
2008-05-14,17.6,58.1,18.5
2008-05-15,20.1,61,21.2
2008-05-16,20.9,51.4,21.3
2008-05-17,21.9,59.6,22.9
2008-05-18,21,68.1,22.6
2008-05-19,19.1,88.3,22
2008-05-20,20.6,49.1,20.8
2008-05-21,22.1,44.4,21.9
2008-05-22,22.4,67.2,23.9
2008-05-23,23.7,62.4,24.9
2008-05-24,17.3,97.6,20.7
2008-05-25,23.8,70.7,25.6
2008-05-26,27.3,39.6,26.4
2008-05-27,24.3,61.7,25.4
2008-05-28,18.9,92,22
2008-05-29,23.1,62.6,24.3
2008-05-30,19.5,77.7,21.7
2008-05-31,21.3,57.8,22.1
2008-06-01,23,43.8,22.7
2008-06-02,21.4,65.7,22.8
2008-06-03,21.6,62.4,22.8
2008-06-04,17.1,82.2,19.6
2008-06-05,19.3,79,21.6
2008-06-06,20.6,79.8,23
2008-06-07,23.4,64.3,24.7
2008-06-08,22.2,71.7,24.1
2008-06-09,23.5,65.6,24.9
2008-06-10,23.8,70.7,25.6
2008-06-11,21.6,70.5,23.3
2008-06-12,25.2,31.4,23.6
2008-06-13,26.4,40.5,25.6
2008-06-14,23.2,59.9,24.2
2008-06-15,20.4,60.4,21.4
2008-06-16,20,69,21.7
2008-06-17,22.6,73.1,24.5
2008-06-18,22.4,97.6,26
2008-06-19,25.8,74.8,27.9
2008-06-20,24.4,83.1,27.1
2008-06-21,22.1,92.7,25.4
2008-06-22,24.8,67.9,26.4
2008-06-23,22.3,61.1,23.4
2008-06-24,21.3,74.4,23.3
2008-06-25,22.4,68.3,24
2008-06-26,22.7,64.2,24
2008-06-27,23.8,72.3,25.7
2008-06-28,19.2,94,22.5
2008-06-29,21.3,82.6,23.9
2008-06-30,24.1,71.1,25.9
2008-07-01,22.5,74.1,24.5
2008-07-02,22.1,97.1,25.7
2008-07-03,25.9,76.1,28.1
2008-07-04,26.8,75.2,29
2008-07-05,26.7,73.1,28.7
2008-07-06,27.5,76,29.7
2008-07-07,29.6,68.1,31.2
2008-07-08,28.8,71.6,30.7
2008-07-09,27.8,67.2,29.3
2008-07-10,27.9,65,29.3
2008-07-11,28.9,63.7,30.2
2008-07-12,27.6,80.2,30.2
2008-07-13,28.5,76.6,30.8
2008-07-14,29.3,73.9,31.4
2008-07-15,28.6,74,30.7
2008-07-16,28.7,72.9,30.7
2008-07-17,29.6,73.5,31.7
2008-07-18,31.2,61.2,32.3
2008-07-19,30.6,72.6,32.6
2008-07-20,28.1,87.1,31.2
2008-07-21,28.3,72.5,30.3
2008-07-22,28.3,70.4,30.1
2008-07-23,29.7,66.8,31.2
2008-07-24,29.6,76.1,31.9
2008-07-25,28,79,30.5
2008-07-26,26.8,76.9,29.1
2008-07-27,27,77.3,29.3
2008-07-28,30.1,75,32.3
2008-07-29,30.9,68.7,32.6
2008-07-30,31,66.6,32.5
2008-07-31,31.1,64.7,32.5
2008-08-01,30.5,70,32.3
2008-08-02,29.3,65.6,30.7
2008-08-03,30,68.7,31.7
2008-08-04,28.6,68.7,30.3
2008-08-05,28.8,67.5,30.4
2008-08-06,27.9,69.2,29.6
2008-08-07,29.7,61.6,30.8
2008-08-08,28.3,71,30.2
2008-08-09,29.9,68.6,31.6
2008-08-10,30.8,63,32
2008-08-11,31,64.8,32.4
2008-08-12,30.6,72.3,32.6
2008-08-13,29.7,74.5,31.8
2008-08-14,29.6,75.2,31.8
2008-08-15,28.8,74.4,30.9
2008-08-16,25.8,74.1,27.9
2008-08-17,27.6,58,28.4
2008-08-18,29.1,79.9,31.7
2008-08-19,29.6,62.6,30.8
2008-08-20,28.3,58.1,29.1
2008-08-21,25.3,60.1,26.3
2008-08-22,25.4,96,29
2008-08-23,27.9,65.1,29.3
2008-08-24,25.2,66,26.7
2008-08-25,25.2,61.2,26.3
2008-08-26,25.3,51.7,25.6
2008-08-27,26.2,63,27.4
2008-08-28,26.4,63.7,27.6
2008-08-29,25.8,63.7,27.1
2008-08-30,26.8,56.8,27.5
2008-08-31,26.3,67.4,27.9
2008-09-01,27.4,76.7,29.7
2008-09-02,24.7,78.8,27.1
2008-09-03,25.6,63.5,26.9
2008-09-04,26.4,58.2,27.2
2008-09-05,27.1,61.3,28.2
2008-09-06,25.9,65.6,27.3
2008-09-07,27.7,55.5,28.3
2008-09-08,26.6,60.3,27.6
2008-09-09,26.5,58.7,27.4
2008-09-10,27.2,61.5,28.3
2008-09-11,29.7,57.8,30.5
2008-09-12,28,65.1,29.4
2008-09-13,28.1,67.7,29.7
2008-09-14,27.3,63.9,28.6
2008-09-15,26.1,66.7,27.6
2008-09-16,28.6,54.8,29.1
2008-09-17,27.5,62,28.6
2008-09-18,28.4,63.9,29.7
2008-09-19,29.6,56.5,30.3
2008-09-20,27.9,63.7,29.2
2008-09-21,24.9,77.4,27.2
2008-09-22,25.9,65.8,27.3
2008-09-23,27.6,66.8,29.1
2008-09-24,22.6,88,25.6
2008-09-25,28.6,61.4,29.7
2008-09-26,20.9,65.1,22.3
2008-09-27,21.2,44.7,21.1
2008-09-28,20,59,21
2008-09-29,18.8,76.5,21
2008-09-30,22.4,65.7,23.8
2008-10-28,10,10.8,8.5
2008-11-10,9.9,20.2,7.2
2008-11-17,9.1,35.3,5
2008-11-18,1.8,25.2,-3.6
2008-11-19,-0.2,16.6,-5
2008-11-20,-0.6,13.7,-4.9
2008-11-21,5.4,20.2,1.5
2008-11-22,4,24.5,-0.7
2008-11-23,8.8,16.6,6.2
2008-11-24,7.2,29.9,2.9
2008-11-25,7.1,21.6,3.5
2008-11-26,7.4,18.7,4.2
2008-11-27,6.2,18,2.8
2008-11-28,4.3,16.2,0.7
2008-11-29,3.8,10.8,1
2008-12-01,6.2,18,2.8
2008-12-02,9.4,11.2,7.7
2008-12-03,9.1,4.7,8.8
2008-12-04,9.2,23.4,6
2008-12-05,-3.6,13.7,-8.6
2008-12-06,-6.1,13.7,-11.6
2008-12-07,-2.6,23,-9
2008-12-08,3.9,4.7,3
2008-12-09,8.7,10.8,6.9
2008-12-11,7.4,16.2,4.5
2008-12-12,4,32.4,-1.5
2008-12-13,5.7,22.3,1.7
2008-12-14,1.2,36,-5.5
2008-12-15,3,39.6,-3.4
2008-12-16,4.1,23.4,-0.5
2008-12-17,6.2,15.8,3.1
